id,datetime,visitor_id,device_type,revenue,tax,device_name
8489,2019-09-07,72723774397808,3,900.4271768456655,0.07,Mobile Phone
4092,2019-08-06,15349552823277,3,253.8180338425752,0.19,Mobile Phone
4093,2019-09-14,60657663602578,3,569.7393756167165,0.19,Mobile Phone
4094,2019-09-04,61647408149885,3,441.7831770332545,0.19,Mobile Phone
8490,2019-08-23,92044357507525,3,902.505044782326,0.07,Mobile Phone
8491,2019-10-04,85993374830026,3,805.1743522922801,0.07,Mobile Phone
8492,2019-09-17,13724960499393,3,262.4058198058779,0.07,Mobile Phone
8494,2019-10-09,62306243600469,3,78.18840917908072,0.19,Mobile Phone
9977,2019-10-08,85025521041544,3,19.27401182331484,0.19,Mobile Phone
4108,2019-10-13,30562578570819,3,860.8668392759165,0.19,Mobile Phone
4112,2019-08-19,49451679619828,3,606.1163199588302,0.07,Mobile Phone
8497,2019-10-24,78947625958459,3,888.9247605327799,0.19,Mobile Phone
4127,2019-10-29,54495316456395,3,107.0289973160107,0.07,Mobile Phone
4129,2019-10-30,6185070828179,3,87.67462687191357,0.19,Mobile Phone
8501,2019-10-08,38469549974220,3,184.81667509346948,0.07,Mobile Phone
4132,2019-10-15,74774483021879,3,799.3895536677024,0.19,Mobile Phone
8502,2019-10-30,20767496474191,3,179.5115035526654,0.07,Mobile Phone
4140,2019-10-05,50313877749586,3,676.8168457817817,0.07,Mobile Phone
8503,2019-08-17,90912217437875,3,729.1677394516747,0.19,Mobile Phone
8504,2019-09-17,11468902075115,3,390.62084558388574,0.07,Mobile Phone
4149,2019-10-14,50853764039696,3,134.76320451524782,0.19,Mobile Phone
4150,2019-10-03,63569007729433,3,106.21203442908948,0.07,Mobile Phone
4151,2019-09-19,78282227178677,3,747.4133008153309,0.07,Mobile Phone
9894,2019-10-19,53677296884456,3,462.8017178820248,0.07,Mobile Phone
4161,2019-09-19,55710036099985,3,888.5939459066192,0.07,Mobile Phone
4162,2019-09-11,73464789100201,3,1128.454909196879,0.19,Mobile Phone
4165,2019-09-02,46073391748758,3,1191.448608780925,0.19,Mobile Phone
8507,2019-11-03,97632510983173,3,324.0738775708941,0.19,Mobile Phone
4171,2019-11-01,75601928171480,3,892.8199950633494,0.07,Mobile Phone
8509,2019-10-30,95069508240045,3,561.591887985173,0.07,Mobile Phone
8511,2019-08-16,72113708561685,3,537.4035302095801,0.19,Mobile Phone
4177,2019-10-13,77007671118332,3,679.2521850562698,0.19,Mobile Phone
4178,2019-08-09,12770198341288,3,421.28069783146566,0.07,Mobile Phone
4182,2019-09-03,35567883577625,3,466.06316201228833,0.19,Mobile Phone
8514,2019-10-23,42701543825416,3,1105.2707146363357,0.07,Mobile Phone
4186,2019-09-24,62771564603373,3,241.84157427000943,0.07,Mobile Phone
4191,2019-10-07,88828762494795,3,379.2647460486851,0.19,Mobile Phone
4195,2019-08-10,44301218776144,3,132.17907787198868,0.19,Mobile Phone
8518,2019-09-30,78637907417209,3,503.11294505601694,0.19,Mobile Phone
4202,2019-09-02,6747697697377,3,642.5574661845881,0.19,Mobile Phone
4206,2019-08-10,92638809158354,3,204.4269837982293,0.19,Mobile Phone
8521,2019-10-20,5796170511498,3,401.7736935334551,0.07,Mobile Phone
4209,2019-10-17,47388212429098,3,202.0816260006998,0.07,Mobile Phone
4210,2019-08-22,38703676292399,3,744.5892986104242,0.19,Mobile Phone
8524,2019-09-15,10316799216991,3,949.7950839580266,0.19,Mobile Phone
4215,2019-09-03,34344597990267,3,305.1998949763564,0.07,Mobile Phone
4218,2019-08-26,24361335655480,3,47.66497495831744,0.19,Mobile Phone
4221,2019-08-30,63545828020477,3,799.4567930288013,0.07,Mobile Phone
4222,2019-11-04,36242126511552,3,220.9753812346144,0.07,Mobile Phone
4223,2019-10-07,27187947896139,3,242.43238604714205,0.19,Mobile Phone
4226,2019-09-26,88056017731488,3,802.0735484476496,0.07,Mobile Phone
4229,2019-10-06,92264045611970,3,101.47290462516511,0.07,Mobile Phone
4231,2019-08-10,9066288843120,3,382.5223619548152,0.19,Mobile Phone
8527,2019-09-23,41870099892327,3,56.330360135488185,0.07,Mobile Phone
8528,2019-09-09,55548148908662,3,308.7075624047683,0.07,Mobile Phone
9599,2019-08-12,85772291880539,3,791.1051878080094,0.19,Mobile Phone
4237,2019-09-23,70554699897947,3,535.7427749946079,0.19,Mobile Phone
4238,2019-09-23,16623045548598,3,0.5745858946001563,0.07,Mobile Phone
4245,2019-09-28,5876633804394,3,200.0070276455994,0.07,Mobile Phone
4249,2019-10-30,5212060000512,3,811.2806515281924,0.19,Mobile Phone
8532,2019-10-31,84765074587235,3,384.5815167471131,0.19,Mobile Phone
4251,2019-10-01,52899269052118,3,33.68418890118696,0.19,Mobile Phone
4252,2019-10-26,56931569951407,3,64.14739910125323,0.07,Mobile Phone
8533,2019-10-07,76964233173664,3,622.2309226522491,0.07,Mobile Phone
8534,2019-08-08,62554848001863,3,1143.720703326767,0.07,Mobile Phone
4257,2019-09-21,34218834799373,3,758.9202926765391,0.19,Mobile Phone
4260,2019-10-11,68495656563796,3,1134.340390003522,0.07,Mobile Phone
4261,2019-08-16,48076008851343,3,1202.3718538583896,0.07,Mobile Phone
8537,2019-09-22,63263969223132,3,296.0198382799073,0.19,Mobile Phone
4267,2019-08-16,50640465358534,3,924.4317953973944,0.19,Mobile Phone
4268,2019-10-27,18382561128773,3,268.0408986979039,0.07,Mobile Phone
4271,2019-10-14,69204331200852,3,942.4817758797589,0.19,Mobile Phone
4275,2019-10-30,95373256043527,3,703.2666812360408,0.19,Mobile Phone
4279,2019-10-05,18228651699059,3,377.17950547810585,0.19,Mobile Phone
8540,2019-11-01,52396940987415,3,1153.9451490650804,0.19,Mobile Phone
4283,2019-10-02,85993374830026,3,264.02594042473686,0.19,Mobile Phone
4287,2019-11-03,87202651546898,3,444.52564120792704,0.07,Mobile Phone
8543,2019-09-01,66382921266968,3,753.1397801458806,0.07,Mobile Phone
9604,2019-08-27,14637777755120,3,421.15829604715753,0.19,Mobile Phone
4300,2019-11-02,51919829014147,3,540.0132595828543,0.07,Mobile Phone
4304,2019-10-14,7157110154421,3,1000.4335364498064,0.19,Mobile Phone
4312,2019-10-30,8950700039564,3,899.6541040554998,0.07,Mobile Phone
4320,2019-10-12,88706797884733,3,712.7778283956499,0.19,Mobile Phone
4321,2019-09-23,56764668774256,3,897.6322884457888,0.19,Mobile Phone
4323,2019-09-07,63633733774111,3,109.91376760368745,0.07,Mobile Phone
8554,2019-10-27,76956575269751,3,473.48516880979776,0.07,Mobile Phone
4327,2019-08-31,68089608114816,3,938.577630778367,0.07,Mobile Phone
4329,2019-09-01,67598852374867,3,381.1504136857202,0.07,Mobile Phone
4332,2019-08-20,76599868218349,3,159.96462729898957,0.19,Mobile Phone
4335,2019-09-19,12718815573815,3,1210.7465523957958,0.19,Mobile Phone
4336,2019-09-30,53761298149275,3,743.9455247582018,0.19,Mobile Phone
9606,2019-10-05,76784059428101,3,606.9767503584497,0.07,Mobile Phone
4339,2019-09-24,34218834799373,3,509.7172328703553,0.19,Mobile Phone
4342,2019-10-26,80837077263342,3,286.5794129992516,0.07,Mobile Phone
4344,2019-09-24,35054274309477,3,214.07712377754436,0.19,Mobile Phone
4345,2019-10-12,62743350416895,3,393.53527422731,0.07,Mobile Phone
4352,2019-09-04,66395839984008,3,916.20978479362,0.07,Mobile Phone
4355,2019-10-21,83041563299879,3,1118.2113870892892,0.07,Mobile Phone
4361,2019-08-11,23766433170281,3,130.67594878477595,0.19,Mobile Phone
4362,2019-08-29,9506441220753,3,1054.0062406700931,0.19,Mobile Phone
4364,2019-10-04,86456215998914,3,780.1829516623011,0.19,Mobile Phone
4365,2019-08-18,77802420173966,3,562.9713270520818,0.07,Mobile Phone
8560,2019-08-24,11184812251192,3,963.462447025588,0.19,Mobile Phone
4367,2019-09-18,16585642840518,3,319.09396663488474,0.19,Mobile Phone
4368,2019-09-20,27648996220136,3,483.70680428373976,0.07,Mobile Phone
9608,2019-10-29,93474690829760,3,316.36332094558435,0.19,Mobile Phone
4389,2019-10-31,25448430612017,3,743.6260829759839,0.19,Mobile Phone
4397,2019-10-30,49649841743205,3,211.0913743082473,0.07,Mobile Phone
4400,2019-09-30,70305135646581,3,1171.6305704594592,0.07,Mobile Phone
9612,2019-08-20,16923554290696,3,943.9310520325035,0.07,Mobile Phone
4416,2019-08-25,26879060198295,3,814.746583122647,0.07,Mobile Phone
4417,2019-08-31,30570536871046,3,877.899047536493,0.07,Mobile Phone
4419,2019-10-14,85880882078268,3,461.20445853133214,0.07,Mobile Phone
9978,2019-08-09,24469404371350,3,340.917183699442,0.07,Mobile Phone
4422,2019-08-07,84638547230665,3,774.0775440614425,0.07,Mobile Phone
9614,2019-09-22,90554355799690,3,208.95936538374227,0.19,Mobile Phone
8580,2019-08-23,95262657096096,3,320.3893178419352,0.07,Mobile Phone
9898,2019-10-21,15713303587954,3,373.27183810588815,0.19,Mobile Phone
9616,2019-09-10,21169787879642,3,861.0812642623509,0.19,Mobile Phone
4431,2019-09-21,29705131901267,3,223.94171193310152,0.19,Mobile Phone
8583,2019-11-01,24864480218705,3,833.0092660201434,0.19,Mobile Phone
4437,2019-09-09,6656495868477,3,701.2551500589342,0.07,Mobile Phone
8584,2019-09-02,34833778266925,3,201.2658462655513,0.19,Mobile Phone
4441,2019-08-13,65766515239497,3,472.1467827616279,0.19,Mobile Phone
4443,2019-08-13,48968285889742,3,555.8158547806819,0.07,Mobile Phone
8585,2019-09-04,55546813870326,3,318.55620236883067,0.19,Mobile Phone
4458,2019-08-21,9971503814033,3,818.6439794498746,0.07,Mobile Phone
8590,2019-08-17,36601051764534,3,367.8036922296312,0.07,Mobile Phone
4462,2019-08-07,68742283062089,3,515.697479037526,0.07,Mobile Phone
4465,2019-09-04,95373256043527,3,753.1055383012376,0.19,Mobile Phone
4472,2019-09-05,25873294067381,3,432.7842561921006,0.07,Mobile Phone
4473,2019-10-17,22394130281788,3,248.7162417144129,0.07,Mobile Phone
8593,2019-09-28,35271994616383,3,881.6638084784432,0.07,Mobile Phone
4478,2019-09-05,68199595286565,3,937.6077223654122,0.07,Mobile Phone
4481,2019-10-23,29739454337412,3,874.9877566586359,0.07,Mobile Phone
8597,2019-09-23,50105594644075,3,1149.9696048609835,0.07,Mobile Phone
4485,2019-08-27,90657121955047,3,967.7292390138524,0.07,Mobile Phone
4486,2019-10-16,70357914738659,3,412.1578733098921,0.19,Mobile Phone
4489,2019-10-26,56506946116975,3,123.8775534710538,0.07,Mobile Phone
8600,2019-09-12,24459734688997,3,93.23500391556465,0.19,Mobile Phone
4492,2019-09-12,55005081423490,3,728.6475920525329,0.19,Mobile Phone
4494,2019-09-12,1207912936237,3,913.2337119635532,0.19,Mobile Phone
8601,2019-10-08,59290175985594,3,72.7922349442478,0.19,Mobile Phone
4497,2019-09-08,87733923769295,3,104.61055594003643,0.07,Mobile Phone
4499,2019-08-09,60316782609431,3,158.8994156529893,0.19,Mobile Phone
4500,2019-09-11,41393346662734,3,957.572483820122,0.07,Mobile Phone
4501,2019-08-06,95511022092382,3,641.2587499538762,0.19,Mobile Phone
4503,2019-10-25,68626337802019,3,537.247003695046,0.19,Mobile Phone
4505,2019-10-13,90096503387467,3,32.84962805638558,0.07,Mobile Phone
4506,2019-09-12,28974835899077,3,731.3548050066164,0.19,Mobile Phone
4510,2019-09-18,696471322797,3,834.9449606299407,0.19,Mobile Phone
4512,2019-10-25,77507223064290,3,616.083608334855,0.19,Mobile Phone
4514,2019-08-25,96969919086183,3,18.30288068258368,0.07,Mobile Phone
4516,2019-10-31,70110228329117,3,139.9736387182535,0.07,Mobile Phone
8606,2019-08-28,51558629946303,3,821.885158034881,0.19,Mobile Phone
4521,2019-10-21,18583691523118,3,253.66621108308888,0.19,Mobile Phone
4525,2019-09-20,61943825881501,3,1009.646603992942,0.19,Mobile Phone
8608,2019-09-11,80263687455340,3,967.5404355925313,0.19,Mobile Phone
8611,2019-09-14,20115197828000,3,812.3503767223099,0.19,Mobile Phone
4539,2019-10-30,15524985030979,3,1018.5519065385804,0.07,Mobile Phone
4544,2019-08-11,2642584868467,3,636.1883380531877,0.07,Mobile Phone
8616,2019-08-11,53677296884456,3,863.8371588869652,0.19,Mobile Phone
4546,2019-11-04,72033757081744,3,782.774801518909,0.19,Mobile Phone
4549,2019-11-02,52557633605656,3,290.74838591875107,0.07,Mobile Phone
4550,2019-10-29,27099203744251,3,687.7167538977561,0.07,Mobile Phone
4553,2019-10-16,44456152819005,3,614.1490656738533,0.19,Mobile Phone
4555,2019-11-04,86786214621147,3,210.39666342304477,0.07,Mobile Phone
4559,2019-09-06,56440356877740,3,615.3268865779564,0.19,Mobile Phone
4564,2019-10-14,40009296398164,3,287.8858219459684,0.07,Mobile Phone
4572,2019-08-16,62197144697414,3,650.0999483030965,0.07,Mobile Phone
8622,2019-10-24,95340000811004,3,940.8347138132928,0.19,Mobile Phone
9623,2019-09-13,93168430883603,3,991.8800698982252,0.19,Mobile Phone
4583,2019-08-22,34620029919799,3,657.4497329458738,0.19,Mobile Phone
4595,2019-08-15,46284374362764,3,1238.6592625873757,0.19,Mobile Phone
4602,2019-10-27,66296207884565,3,172.7900906265084,0.19,Mobile Phone
4603,2019-09-13,53945537770898,3,650.1127729782609,0.07,Mobile Phone
4604,2019-08-20,19862450997229,3,435.1245777130731,0.19,Mobile Phone
8633,2019-08-18,78503872908636,3,966.328197724277,0.07,Mobile Phone
4617,2019-10-06,85329349401224,3,771.3561319987617,0.07,Mobile Phone
4620,2019-09-01,42037646763416,3,947.9524439983484,0.07,Mobile Phone
9903,2019-09-22,15687429943452,3,312.0000449412811,0.19,Mobile Phone
4626,2019-09-04,81916455249121,3,87.06870999283963,0.19,Mobile Phone
4630,2019-09-29,1704787408660,3,610.9545997306775,0.07,Mobile Phone
8642,2019-08-26,33011479520814,3,1069.776694410222,0.19,Mobile Phone
4638,2019-09-24,39262350198207,3,883.6592114319346,0.07,Mobile Phone
8643,2019-10-10,33233466812782,3,1066.5279126606713,0.19,Mobile Phone
4642,2019-09-25,52485219170842,3,285.00762583649555,0.07,Mobile Phone
4643,2019-09-15,72140294052853,3,708.3542299804387,0.07,Mobile Phone
4644,2019-09-10,38006153744106,3,179.44952962553623,0.19,Mobile Phone
4665,2019-10-26,40108898730854,3,200.59371634921555,0.19,Mobile Phone
8646,2019-08-20,21169787879642,3,908.1652911710372,0.07,Mobile Phone
4670,2019-08-16,81157444570680,3,359.60727730364323,0.19,Mobile Phone
4672,2019-10-03,17712536102649,3,914.1001580140808,0.07,Mobile Phone
4673,2019-09-08,27347371369033,3,56.85032176539207,0.07,Mobile Phone
4674,2019-09-06,57002670501313,3,54.34479121044343,0.19,Mobile Phone
8649,2019-09-08,17135079396869,3,868.7227303914309,0.07,Mobile Phone
4684,2019-09-28,24619951676409,3,649.8288264342839,0.19,Mobile Phone
4692,2019-09-11,84503339209865,3,721.4078820459586,0.19,Mobile Phone
4693,2019-08-13,8196747671230,3,1205.3613529937306,0.19,Mobile Phone
4695,2019-08-25,77815317512304,3,949.7000251188164,0.19,Mobile Phone
4697,2019-10-29,6624138341619,3,226.4420637837877,0.07,Mobile Phone
4700,2019-08-09,97336611097063,3,972.0051071405152,0.19,Mobile Phone
8656,2019-08-26,16301270526880,3,690.6058701843102,0.19,Mobile Phone
4705,2019-09-03,68132872674266,3,962.298536028155,0.07,Mobile Phone
4710,2019-10-27,56264334388825,3,938.8086514833536,0.19,Mobile Phone
8660,2019-08-18,51631819212575,3,611.1207823943255,0.19,Mobile Phone
4712,2019-11-03,8855631170228,3,118.97330480956823,0.07,Mobile Phone
4713,2019-09-20,61881821327617,3,202.0705254208058,0.07,Mobile Phone
4715,2019-08-08,58346467878269,3,902.4298663440966,0.07,Mobile Phone
4717,2019-08-15,54495316456395,3,408.0561098026109,0.07,Mobile Phone
4719,2019-09-22,81750523048124,3,740.8394267016748,0.19,Mobile Phone
4720,2019-11-04,57269048038760,3,241.1017043089826,0.07,Mobile Phone
8661,2019-08-17,90777707948854,3,575.440822023248,0.19,Mobile Phone
4730,2019-10-01,45485964702086,3,259.5881052079659,0.07,Mobile Phone
4736,2019-08-18,59494058332907,3,304.2444770743058,0.07,Mobile Phone
4738,2019-09-09,67671097612414,3,12.587079930848104,0.07,Mobile Phone
9638,2019-09-25,35192521050692,3,124.67596152474424,0.19,Mobile Phone
4747,2019-11-02,99094913875672,3,322.0939524104535,0.19,Mobile Phone
4751,2019-09-17,15711354160102,3,812.4004327538594,0.07,Mobile Phone
8669,2019-08-24,61266729334019,3,154.02611528784493,0.19,Mobile Phone
4755,2019-09-17,67120972249233,3,56.897119477163415,0.19,Mobile Phone
8671,2019-08-28,46284374362764,3,421.83990178887785,0.19,Mobile Phone
4762,2019-09-27,5065699295963,3,936.6616657196367,0.19,Mobile Phone
8672,2019-08-09,27342672221524,3,1125.702466566582,0.07,Mobile Phone
4770,2019-10-12,79330627814041,3,649.7414700621907,0.07,Mobile Phone
4774,2019-10-07,86234844401403,3,775.1443731386751,0.07,Mobile Phone
4777,2019-10-18,45643678532810,3,1109.2807422980702,0.07,Mobile Phone
4778,2019-09-24,71758854623416,3,144.1847227447393,0.07,Mobile Phone
4779,2019-09-13,16510083611501,3,412.87791082085454,0.07,Mobile Phone
4780,2019-10-16,31601950699148,3,955.1675141335832,0.19,Mobile Phone
4783,2019-08-22,53500206769947,3,185.8463571272385,0.07,Mobile Phone
8675,2019-08-17,54377333735119,3,734.1627648588831,0.19,Mobile Phone
4785,2019-09-14,33277614739911,3,308.7913600961267,0.07,Mobile Phone
4786,2019-10-06,62146801940663,3,14.290209925445051,0.19,Mobile Phone
8676,2019-10-28,54045134290072,3,189.01978370586957,0.07,Mobile Phone
4789,2019-10-31,29550096033872,3,1025.6396342571034,0.19,Mobile Phone
4793,2019-09-21,2491978126808,3,274.15069223280284,0.07,Mobile Phone
8678,2019-10-19,69335727355815,3,779.6454707779743,0.19,Mobile Phone
4798,2019-08-28,7495525711587,3,643.0323467187001,0.19,Mobile Phone
9641,2019-08-16,20363707268669,3,707.0376100308632,0.19,Mobile Phone
8682,2019-09-24,48214990627462,3,263.400148081055,0.07,Mobile Phone
4807,2019-08-18,64790950730856,3,605.1905950949077,0.19,Mobile Phone
4809,2019-09-30,84516511452821,3,338.931067569099,0.19,Mobile Phone
8685,2019-09-18,10502011670678,3,182.5391495765514,0.19,Mobile Phone
8686,2019-10-26,23943954175907,3,441.9830398840911,0.07,Mobile Phone
4813,2019-10-12,69989493689646,3,162.71074845695455,0.07,Mobile Phone
4814,2019-09-06,98020091458039,3,638.5492390929118,0.07,Mobile Phone
4815,2019-10-26,29550096033872,3,869.3230754549876,0.07,Mobile Phone
8689,2019-10-08,92862483328878,3,31.230573936622022,0.19,Mobile Phone
8690,2019-11-04,33947753875678,3,760.5327726605315,0.07,Mobile Phone
4826,2019-08-12,85906918792662,3,1072.6852007201687,0.19,Mobile Phone
4831,2019-10-18,33237280896177,3,204.1730212930496,0.07,Mobile Phone
4834,2019-10-04,80837077263342,3,609.3465321372386,0.07,Mobile Phone
4844,2019-10-24,77561883420581,3,712.9863784500009,0.19,Mobile Phone
4845,2019-08-19,71396121343979,3,1021.0975739087464,0.07,Mobile Phone
4847,2019-08-15,6624138341619,3,578.6624365869119,0.07,Mobile Phone
4848,2019-10-16,21337857644565,3,112.89534674103504,0.07,Mobile Phone
4849,2019-11-01,84610345702327,3,940.0663588526006,0.19,Mobile Phone
8694,2019-09-20,24436425886651,3,242.39071895081065,0.07,Mobile Phone
4856,2019-09-12,80486237819851,3,474.3474705840659,0.07,Mobile Phone
4860,2019-08-22,57652758486625,3,870.1246516938883,0.19,Mobile Phone
4864,2019-08-11,35353957232995,3,753.8180157277383,0.19,Mobile Phone
4865,2019-10-24,36877348409435,3,190.74094470260516,0.19,Mobile Phone
4866,2019-10-27,64439865721597,3,711.8180887875249,0.19,Mobile Phone
9647,2019-10-23,92204598646060,3,390.9034660978579,0.19,Mobile Phone
4874,2019-08-30,95134888942544,3,921.0013426625168,0.19,Mobile Phone
4877,2019-10-13,88350798514387,3,216.6998599132397,0.07,Mobile Phone
4881,2019-08-26,52752947953523,3,944.0324646805694,0.19,Mobile Phone
8707,2019-10-31,79540047544052,3,369.9439601781551,0.19,Mobile Phone
8710,2019-10-14,95989411012767,3,500.7871524403325,0.19,Mobile Phone
4898,2019-10-08,5423651112766,3,366.2672471346197,0.19,Mobile Phone
4901,2019-09-02,88233785818394,3,199.14394894128773,0.07,Mobile Phone
8715,2019-10-27,79989473461266,3,13.967132519437374,0.19,Mobile Phone
4906,2019-08-18,37142599758627,3,243.95741057178256,0.19,Mobile Phone
4907,2019-10-10,25152846234722,3,284.4885075417427,0.07,Mobile Phone
4917,2019-09-16,32601703238920,3,63.26069551301119,0.19,Mobile Phone
4920,2019-08-08,77954744812625,3,763.2142903872419,0.19,Mobile Phone
4921,2019-09-10,47910103314482,3,512.4313744899232,0.19,Mobile Phone
9995,2019-08-29,91221521703301,3,283.8544264601235,0.07,Mobile Phone
4926,2019-10-18,23000316737860,3,1004.530423901896,0.07,Mobile Phone
4930,2019-09-25,38006618621394,3,57.508400269806586,0.07,Mobile Phone
4938,2019-09-25,72103076645630,3,1131.7761070696538,0.07,Mobile Phone
4940,2019-09-21,80263687455340,3,855.9308835977386,0.19,Mobile Phone
4944,2019-10-14,90835521358866,3,1001.053394936392,0.07,Mobile Phone
4946,2019-09-20,13560644293687,3,389.0887724860706,0.19,Mobile Phone
4947,2019-10-13,83916410755333,3,706.3283900849676,0.19,Mobile Phone
9654,2019-10-29,32536600571340,3,354.36987089486774,0.19,Mobile Phone
4950,2019-08-26,96872066326901,3,931.4352934041734,0.19,Mobile Phone
8728,2019-10-01,60723483660888,3,907.6961120047492,0.19,Mobile Phone
4954,2019-10-12,43444639575923,3,948.96198805133,0.19,Mobile Phone
9656,2019-08-24,56904359685182,3,502.0565966632092,0.07,Mobile Phone
4958,2019-08-09,694410690887,3,29.85049170034959,0.19,Mobile Phone
4968,2019-09-09,12633668989322,3,820.3787741805382,0.07,Mobile Phone
4976,2019-08-10,85991100496380,3,530.6007555001682,0.19,Mobile Phone
4978,2019-09-02,58573036185856,3,0.0258202493729333,0.07,Mobile Phone
8735,2019-09-10,50313877749586,3,373.9848773637178,0.07,Mobile Phone
4984,2019-11-04,20913977618147,3,676.928424609399,0.19,Mobile Phone
4991,2019-10-27,41942363678570,3,405.89421085207744,0.19,Mobile Phone
4994,2019-10-08,52887070953835,3,1121.026689452499,0.07,Mobile Phone
8743,2019-10-12,22725645340378,3,71.71025101730643,0.19,Mobile Phone
5009,2019-08-07,27086224045351,3,700.2075170063417,0.07,Mobile Phone
5010,2019-09-03,85602902546849,3,501.4240541157166,0.07,Mobile Phone
5017,2019-09-29,38712799665538,3,659.0702382402881,0.19,Mobile Phone
5022,2019-10-17,54224966790612,3,676.6457003980406,0.19,Mobile Phone
5023,2019-08-17,72166646925123,3,578.277595543185,0.07,Mobile Phone
8746,2019-10-24,42574802971320,3,1133.525748288593,0.07,Mobile Phone
9662,2019-08-25,55466706426573,3,68.27516003837208,0.07,Mobile Phone
5029,2019-09-24,27187947896139,3,911.8132357929846,0.07,Mobile Phone
5040,2019-09-27,64652312328359,3,15.022680760821508,0.07,Mobile Phone
5043,2019-10-21,61881821327617,3,1076.3103461587064,0.07,Mobile Phone
8751,2019-11-04,28558870784692,3,181.48225954387453,0.07,Mobile Phone
5050,2019-10-27,90912217437875,3,7.22885060181655,0.19,Mobile Phone
5051,2019-09-15,96640897714443,3,975.1748682226362,0.19,Mobile Phone
8752,2019-09-15,90504491759953,3,877.9737439092553,0.07,Mobile Phone
8755,2019-08-27,41602825372295,3,29.111763502697563,0.07,Mobile Phone
5066,2019-09-21,25080014196455,3,301.60894955877984,0.19,Mobile Phone
8756,2019-09-04,83240693556140,3,1044.0683931103658,0.19,Mobile Phone
5071,2019-08-19,5798590266110,3,1039.3363378320723,0.19,Mobile Phone
9666,2019-10-31,22727619766719,3,510.64202361289045,0.19,Mobile Phone
8760,2019-09-10,33976612377177,3,1156.007435087865,0.19,Mobile Phone
5091,2019-09-17,5423651112766,3,329.16610514535813,0.19,Mobile Phone
5093,2019-10-01,31715192293634,3,591.5929822510311,0.19,Mobile Phone
5096,2019-09-07,53677296884456,3,294.8445343277516,0.07,Mobile Phone
5097,2019-08-25,58642798674879,3,983.265425491378,0.19,Mobile Phone
5103,2019-09-27,4318113661514,3,878.2417394757357,0.07,Mobile Phone
5107,2019-08-07,46735096856415,3,191.10865060190707,0.07,Mobile Phone
5108,2019-09-30,68089608114816,3,1104.4648267313926,0.19,Mobile Phone
9669,2019-09-23,17718300793177,3,1063.826855040597,0.07,Mobile Phone
5120,2019-08-16,52353327763834,3,408.3011180021954,0.07,Mobile Phone
8767,2019-09-15,55466706426573,3,18.987685908648636,0.19,Mobile Phone
5126,2019-08-30,71845688939452,3,652.3511223694874,0.07,Mobile Phone
5127,2019-08-15,24620140209491,3,280.865750205358,0.19,Mobile Phone
8771,2019-11-03,93854689697660,3,884.954656751948,0.07,Mobile Phone
5135,2019-10-26,5912788198719,3,270.80178382984263,0.07,Mobile Phone
8772,2019-08-23,16372627552352,3,376.601934508527,0.07,Mobile Phone
8773,2019-08-19,13244069602772,3,445.5201292069325,0.19,Mobile Phone
8774,2019-09-15,29579886306076,3,133.54225947231302,0.07,Mobile Phone
8775,2019-08-08,79695348648484,3,71.72169563206519,0.19,Mobile Phone
9671,2019-08-06,13244069602772,3,1042.5448376851398,0.07,Mobile Phone
5146,2019-09-21,61057579354317,3,299.90195699979694,0.19,Mobile Phone
5147,2019-09-29,45844547406791,3,224.1504212136475,0.19,Mobile Phone
9917,2019-08-16,71004572903613,3,112.07510303213948,0.07,Mobile Phone
5149,2019-09-21,36952957476434,3,23.61236112296561,0.07,Mobile Phone
8778,2019-08-14,35072319754081,3,97.47069496631076,0.07,Mobile Phone
5152,2019-08-22,5835230254868,3,293.41470554852816,0.19,Mobile Phone
5154,2019-08-07,27086224045351,3,627.0097846649644,0.07,Mobile Phone
5157,2019-08-21,4624833122289,3,333.1410854346759,0.19,Mobile Phone
5158,2019-08-25,35353957232995,3,263.5373624118947,0.07,Mobile Phone
5168,2019-09-01,99304708206447,3,163.43399768488564,0.19,Mobile Phone
5170,2019-09-28,25145869893013,3,59.62137295339331,0.07,Mobile Phone
5173,2019-10-09,78111398856069,3,681.0137549082381,0.19,Mobile Phone
8786,2019-10-07,8675461865336,3,593.4386873393845,0.19,Mobile Phone
5185,2019-08-19,51740892770388,3,947.2205644350852,0.07,Mobile Phone
5191,2019-09-20,20104247976544,3,626.3547222258844,0.19,Mobile Phone
5192,2019-10-22,5912788198719,3,904.7851887730196,0.19,Mobile Phone
5198,2019-10-08,27108728238969,3,407.46609769172176,0.07,Mobile Phone
8791,2019-09-20,44920072563353,3,889.8518594320351,0.19,Mobile Phone
5200,2019-10-27,97202489197872,3,153.71052204446622,0.19,Mobile Phone
5203,2019-10-29,1207912936237,3,622.8017122824529,0.19,Mobile Phone
5206,2019-10-07,58446578862513,3,325.93985812484306,0.07,Mobile Phone
5207,2019-08-09,24529618374107,3,700.7207303377942,0.07,Mobile Phone
5214,2019-10-07,36119621552670,3,528.0251218987488,0.07,Mobile Phone
5215,2019-10-08,26494013556590,3,549.3978513106807,0.07,Mobile Phone
5217,2019-10-11,99577650218017,3,692.0097569876318,0.07,Mobile Phone
8796,2019-09-08,14394404270175,3,83.5513425974318,0.19,Mobile Phone
5226,2019-09-13,56656763174904,3,692.2350441205346,0.07,Mobile Phone
5228,2019-10-02,17564216066775,3,550.1848741162859,0.07,Mobile Phone
